date,bases,open_access_bases,bytes,open_access_bytes
12/26/2010,7.12001E+13,6.01547E+13,1.60762E+14,1.49072E+14
12/27/2010,7.12183E+13,6.01729E+13,1.6078E+14,1.49091E+14
12/28/2010,7.12495E+13,6.02024E+13,1.60822E+14,1.49125E+14
12/29/2010,7.12833E+13,6.02363E+13,1.60861E+14,1.49164E+14
12/30/2010,7.1338E+13,6.02909E+13,1.60918E+14,1.49221E+14
12/31/2010,7.14602E+13,6.04131E+13,1.61057E+14,1.4936E+14
01/01/2011,7.14827E+13,6.04356E+13,1.61081E+14,1.49384E+14
01/03/2011,7.16174E+13,6.05703E+13,1.61287E+14,1.4959E+14
01/04/2011,7.16463E+13,6.05985E+13,1.6133E+14,1.4963E+14
01/05/2011,7.17367E+13,6.06877E+13,1.61443E+14,1.49738E+14
01/06/2011,7.18428E+13,6.0774E+13,1.61554E+14,1.49829E+14
01/07/2011,7.1867E+13,6.07982E+13,1.61782E+14,1.50057E+14
01/08/2011,7.19469E+13,6.08781E+13,1.62557E+14,1.50832E+14
01/09/2011,7.21461E+13,6.10771E+13,1.62883E+14,1.51157E+14
01/10/2011,7.27465E+13,6.1676E+13,1.63517E+14,1.51784E+14
01/11/2011,7.28572E+13,6.17859E+13,1.63633E+14,1.51897E+14
01/12/2011,7.28872E+13,6.18158E+13,1.63672E+14,1.51936E+14
01/13/2011,7.28902E+13,6.18188E+13,1.63676E+14,1.51941E+14
01/14/2011,7.29881E+13,6.19153E+13,1.64189E+14,1.52447E+14
01/15/2011,7.2989E+13,6.19161E+13,1.64191E+14,1.52449E+14
01/16/2011,7.30219E+13,6.1949E+13,1.64224E+14,1.52482E+14
01/17/2011,7.30223E+13,6.19494E+13,1.64225E+14,1.52483E+14
01/18/2011,7.30429E+13,6.19698E+13,1.64255E+14,1.52512E+14
01/19/2011,7.30658E+13,6.19927E+13,1.64281E+14,1.52538E+14
01/20/2011,7.30982E+13,6.20251E+13,1.64329E+14,1.52586E+14
01/21/2011,7.31086E+13,6.20349E+13,1.64378E+14,1.52633E+14
01/23/2011,7.31087E+13,6.20351E+13,1.64378E+14,1.52633E+14
01/24/2011,7.31636E+13,6.20888E+13,1.64455E+14,1.52705E+14
01/25/2011,7.31917E+13,6.21166E+13,1.6449E+14,1.52738E+14
01/26/2011,7.31938E+13,6.21187E+13,1.64493E+14,1.52741E+14
01/27/2011,7.3208E+13,6.21329E+13,1.64509E+14,1.52757E+14
01/28/2011,7.5034E+13,6.39577E+13,1.66457E+14,1.54703E+14
01/29/2011,7.50972E+13,6.40209E+13,1.66521E+14,1.54768E+14
01/31/2011,7.51442E+13,6.40679E+13,1.66574E+14,1.54821E+14
02/01/2011,7.52876E+13,6.42113E+13,1.67241E+14,1.55488E+14
02/02/2011,7.52969E+13,6.42205E+13,1.67336E+14,1.55583E+14
02/03/2011,7.5804E+13,6.47276E+13,1.69261E+14,1.57507E+14
02/04/2011,7.65295E+13,6.54531E+13,1.70041E+14,1.58288E+14
02/05/2011,7.65747E+13,6.54983E+13,1.70088E+14,1.58334E+14
02/06/2011,7.66825E+13,6.56061E+13,1.70199E+14,1.58445E+14
02/07/2011,7.82975E+13,6.72211E+13,1.71887E+14,1.60133E+14
02/08/2011,7.87983E+13,6.7722E+13,1.72432E+14,1.60678E+14
02/09/2011,7.90194E+13,6.79431E+13,1.72664E+14,1.60911E+14
02/10/2011,8.07142E+13,6.95356E+13,1.7563E+14,1.63834E+14
02/11/2011,8.43816E+13,7.12586E+13,1.78316E+14,1.65659E+14
02/12/2011,8.44123E+13,7.12893E+13,1.78373E+14,1.65717E+14
02/13/2011,8.44241E+13,7.13011E+13,1.78386E+14,1.65729E+14
02/14/2011,8.44932E+13,7.13702E+13,1.78461E+14,1.65804E+14
02/15/2011,8.54692E+13,7.17632E+13,1.79316E+14,1.66495E+14
02/16/2011,8.5835E+13,7.2129E+13,1.79737E+14,1.66916E+14
02/17/2011,8.67664E+13,7.30604E+13,1.80718E+14,1.67897E+14
02/18/2011,8.68279E+13,7.31219E+13,1.80787E+14,1.67966E+14
02/20/2011,8.71376E+13,7.34316E+13,1.8169E+14,1.68869E+14
02/21/2011,8.71379E+13,7.34319E+13,1.81691E+14,1.6887E+14
02/22/2011,8.71791E+13,7.34731E+13,1.8174E+14,1.68919E+14
02/23/2011,8.73267E+13,7.36207E+13,1.81899E+14,1.69078E+14
02/24/2011,8.75792E+13,7.38732E+13,1.8216E+14,1.69339E+14
02/25/2011,8.78629E+13,7.41569E+13,1.82842E+14,1.70021E+14
02/28/2011,9.00025E+13,7.41689E+13,1.83765E+14,1.70035E+14
03/01/2011,9.25777E+13,7.4515E+13,1.85141E+14,1.7041E+14
03/02/2011,9.33815E+13,7.45181E+13,1.85509E+14,1.70414E+14
03/03/2011,9.46119E+13,7.46348E+13,1.8614E+14,1.70541E+14
03/04/2011,9.46198E+13,7.46427E+13,1.8615E+14,1.7055E+14
03/07/2011,9.67642E+13,7.4643E+13,1.87001E+14,1.70551E+14
03/08/2011,9.75741E+13,7.46685E+13,1.87329E+14,1.70577E+14
03/09/2011,9.8538E+13,7.47139E+13,1.87731E+14,1.70629E+14
03/10/2011,9.86375E+13,7.48134E+13,1.87848E+14,1.70745E+14
03/11/2011,9.90371E+13,7.5133E+13,1.88191E+14,1.71055E+14
03/12/2011,1.01152E+14,7.72478E+13,1.90349E+14,1.73213E+14
03/14/2011,1.0218E+14,7.80007E+13,1.91243E+14,1.73984E+14
03/15/2011,1.0374E+14,7.95268E+13,1.92883E+14,1.75608E+14
03/16/2011,1.03995E+14,7.97706E+13,1.93156E+14,1.75874E+14
03/17/2011,1.05448E+14,8.03669E+13,1.93985E+14,1.76388E+14
03/18/2011,1.13808E+14,8.63787E+13,1.99083E+14,1.80676E+14
03/20/2011,1.13985E+14,8.63787E+13,1.99142E+14,1.80676E+14
03/21/2011,1.14182E+14,8.65756E+13,1.99289E+14,1.80823E+14
03/22/2011,1.14251E+14,8.66404E+13,1.99364E+14,1.80896E+14
03/23/2011,1.14491E+14,8.68363E+13,1.99589E+14,1.81098E+14
03/24/2011,1.14527E+14,8.68724E+13,1.99627E+14,1.81136E+14
03/25/2011,1.15375E+14,8.77203E+13,2.00337E+14,1.81845E+14
03/26/2011,1.15382E+14,8.77273E+13,2.00345E+14,1.81853E+14
03/27/2011,1.15385E+14,8.77306E+13,2.00353E+14,1.81861E+14
03/28/2011,1.15657E+14,8.80021E+13,2.00679E+14,1.82187E+14
03/29/2011,1.15714E+14,8.80566E+13,2.00741E+14,1.82248E+14
03/30/2011,1.16089E+14,8.84319E+13,2.00973E+14,1.8248E+14
03/31/2011,1.16511E+14,8.88123E+13,2.01264E+14,1.82751E+14
04/01/2011,1.19073E+14,9.08585E+13,2.03031E+14,1.8411E+14
04/02/2011,1.1911E+14,9.08949E+13,2.03061E+14,1.8414E+14
04/03/2011,1.19221E+14,9.10066E+13,2.03175E+14,1.84255E+14
04/04/2011,1.19522E+14,9.13069E+13,2.0345E+14,1.84529E+14
04/05/2011,1.2006E+14,9.18454E+13,2.0394E+14,1.85019E+14
04/06/2011,1.20617E+14,9.2383E+13,2.04399E+14,1.85451E+14
04/07/2011,1.20738E+14,9.25043E+13,2.04513E+14,1.85566E+14
04/08/2011,1.20958E+14,9.27236E+13,2.04663E+14,1.85716E+14
04/09/2011,1.2114E+14,9.29063E+13,2.04795E+14,1.85848E+14
04/10/2011,1.21358E+14,9.31238E+13,2.04973E+14,1.86026E+14
04/11/2011,1.2194E+14,9.3706E+13,2.05378E+14,1.86431E+14
04/12/2011,1.21961E+14,9.37267E+13,2.05395E+14,1.86448E+14
04/13/2011,1.22053E+14,9.38192E+13,2.0547E+14,1.86522E+14
04/14/2011,1.22089E+14,9.38553E+13,2.05495E+14,1.86547E+14
04/15/2011,1.23258E+14,9.38675E+13,2.06408E+14,1.8656E+14
04/16/2011,1.23263E+14,9.3873E+13,2.06421E+14,1.86573E+14
04/18/2011,1.2339E+14,9.39996E+13,2.06493E+14,1.86646E+14
04/19/2011,1.23391E+14,9.40003E+13,2.06495E+14,1.86647E+14
04/20/2011,1.23396E+14,9.40061E+13,2.06499E+14,1.86652E+14
04/21/2011,1.23447E+14,9.40568E+13,2.06546E+14,1.86698E+14
04/22/2011,1.23454E+14,9.40639E+13,2.06554E+14,1.86707E+14
04/23/2011,1.23464E+14,9.40739E+13,2.06565E+14,1.86717E+14
04/24/2011,1.23465E+14,9.40743E+13,2.06566E+14,1.86718E+14
04/25/2011,1.23486E+14,9.40783E+13,2.06578E+14,1.86722E+14
04/26/2011,1.23779E+14,9.43702E+13,2.06774E+14,1.86917E+14
04/27/2011,1.24034E+14,9.46257E+13,2.06986E+14,1.87128E+14
04/28/2011,1.24761E+14,9.53521E+13,2.07459E+14,1.87601E+14
04/29/2011,1.25275E+14,9.5866E+13,2.07793E+14,1.87935E+14
04/30/2011,1.25612E+14,9.62038E+13,2.07975E+14,1.88117E+14
05/01/2011,1.26415E+14,9.70066E+13,2.08783E+14,1.88925E+14
05/02/2011,1.26453E+14,9.70436E+13,2.08814E+14,1.88954E+14
05/03/2011,1.26645E+14,9.72354E+13,2.08947E+14,1.89088E+14
05/04/2011,1.2678E+14,9.73587E+13,2.09048E+14,1.89179E+14
05/05/2011,1.26999E+14,9.75779E+13,2.09225E+14,1.89356E+14
05/06/2011,1.27158E+14,9.77364E+13,2.09323E+14,1.89454E+14
05/07/2011,1.27159E+14,9.77369E+13,2.09324E+14,1.89455E+14
05/08/2011,1.27159E+14,9.7737E+13,2.09324E+14,1.89455E+14
05/09/2011,1.27181E+14,9.77589E+13,2.09336E+14,1.89467E+14
05/10/2011,1.28647E+14,9.92253E+13,2.10461E+14,1.90591E+14
05/11/2011,1.28684E+14,9.92624E+13,2.10497E+14,1.90628E+14
05/12/2011,1.28867E+14,9.94454E+13,2.10642E+14,1.90772E+14
05/13/2011,1.28942E+14,9.95205E+13,2.10696E+14,1.90826E+14
05/14/2011,1.28948E+14,9.95258E+13,2.10711E+14,1.90841E+14
05/16/2011,1.28956E+14,9.95339E+13,2.10717E+14,1.90847E+14
05/17/2011,1.29125E+14,9.97035E+13,2.10865E+14,1.90995E+14
05/18/2011,1.29233E+14,9.98107E+13,2.10944E+14,1.91075E+14
05/19/2011,1.29852E+14,9.98232E+13,2.11243E+14,1.91084E+14
05/20/2011,1.29861E+14,9.98326E+13,2.11253E+14,1.91095E+14
05/21/2011,1.29863E+14,9.98338E+13,2.11257E+14,1.91099E+14
05/22/2011,1.30825E+14,9.9923E+13,2.11739E+14,1.91168E+14
05/23/2011,1.31177E+14,1.00139E+14,2.12004E+14,1.91368E+14
05/24/2011,1.31548E+14,1.00297E+14,2.12257E+14,1.91519E+14
05/25/2011,1.32144E+14,1.00344E+14,2.12551E+14,1.91548E+14
05/26/2011,1.32694E+14,1.00358E+14,2.12839E+14,1.9158E+14
05/27/2011,1.32931E+14,1.0047E+14,2.13017E+14,1.91706E+14
05/28/2011,1.32933E+14,1.00472E+14,2.1302E+14,1.91708E+14
05/30/2011,1.32944E+14,1.00483E+14,2.13027E+14,1.91715E+14
05/31/2011,1.33102E+14,1.00506E+14,2.13111E+14,1.91741E+14
06/01/2011,1.33435E+14,1.00726E+14,2.13408E+14,1.91989E+14
06/02/2011,1.33924E+14,1.01215E+14,2.13811E+14,1.92392E+14
06/03/2011,1.34159E+14,1.0142E+14,2.13976E+14,1.92543E+14
06/05/2011,1.34351E+14,1.01612E+14,2.14099E+14,1.92666E+14
06/06/2011,1.35812E+14,1.01718E+14,2.14806E+14,1.92735E+14
06/07/2011,1.35948E+14,1.01777E+14,2.14878E+14,1.92771E+14
06/08/2011,1.36851E+14,1.02202E+14,2.15385E+14,1.93054E+14
06/09/2011,1.37351E+14,1.02629E+14,2.15703E+14,1.9334E+14
06/10/2011,1.37475E+14,1.02672E+14,2.15778E+14,1.9338E+14
06/12/2011,1.37483E+14,1.0268E+14,2.15784E+14,1.93386E+14
06/13/2011,1.37514E+14,1.02685E+14,2.15801E+14,1.93391E+14
06/14/2011,1.37662E+14,1.0283E+14,2.15915E+14,1.93503E+14
06/15/2011,1.37924E+14,1.03092E+14,2.16086E+14,1.93674E+14
06/16/2011,1.37996E+14,1.03164E+14,2.16141E+14,1.93729E+14
06/17/2011,1.38109E+14,1.03277E+14,2.16257E+14,1.93845E+14
06/19/2011,1.38145E+14,1.03313E+14,2.163E+14,1.93888E+14
06/20/2011,1.38157E+14,1.03323E+14,2.16309E+14,1.93896E+14
06/21/2011,1.38161E+14,1.03327E+14,2.16312E+14,1.93899E+14
06/22/2011,1.38351E+14,1.03517E+14,2.16479E+14,1.94066E+14
06/23/2011,1.38525E+14,1.03691E+14,2.16725E+14,1.94312E+14
06/24/2011,1.38737E+14,1.03903E+14,2.16872E+14,1.94459E+14
06/25/2011,1.39031E+14,1.04197E+14,2.17064E+14,1.94651E+14
06/26/2011,1.39054E+14,1.0422E+14,2.17079E+14,1.94666E+14
06/27/2011,1.39087E+14,1.04253E+14,2.17104E+14,1.94691E+14
06/28/2011,1.39636E+14,1.04801E+14,2.17594E+14,1.95181E+14
06/29/2011,1.40212E+14,1.05366E+14,2.18069E+14,1.9565E+14
06/30/2011,1.40326E+14,1.0548E+14,2.18225E+14,1.95806E+14
07/01/2011,1.4036E+14,1.05513E+14,2.18264E+14,1.95845E+14
07/02/2011,1.4119E+14,1.06344E+14,2.19117E+14,1.96697E+14
07/04/2011,1.41197E+14,1.06351E+14,2.19124E+14,1.96705E+14
07/05/2011,1.41657E+14,1.0681E+14,2.19503E+14,1.97083E+14
07/06/2011,1.41887E+14,1.07041E+14,2.19656E+14,1.97237E+14
07/07/2011,1.42022E+14,1.07176E+14,2.19752E+14,1.97333E+14
07/08/2011,1.42441E+14,1.07595E+14,2.20008E+14,1.97589E+14
07/09/2011,1.42471E+14,1.07624E+14,2.20032E+14,1.97612E+14
07/10/2011,1.42589E+14,1.07743E+14,2.20107E+14,1.97688E+14
07/11/2011,1.42651E+14,1.07804E+14,2.20156E+14,1.97737E+14
07/12/2011,1.42651E+14,1.07804E+14,2.20157E+14,1.97738E+14
07/13/2011,1.42996E+14,1.08018E+14,2.20362E+14,1.97884E+14
07/14/2011,1.43668E+14,1.08031E+14,2.20658E+14,1.97902E+14
07/15/2011,1.45195E+14,1.08189E+14,2.21347E+14,1.98005E+14
07/16/2011,1.45203E+14,1.08197E+14,2.21353E+14,1.98011E+14
07/17/2011,1.45237E+14,1.08231E+14,2.2138E+14,1.98038E+14
07/18/2011,1.49366E+14,1.08307E+14,2.23229E+14,1.98083E+14
07/19/2011,1.49711E+14,1.08591E+14,2.23449E+14,1.98277E+14
07/20/2011,1.49862E+14,1.08742E+14,2.23583E+14,1.98411E+14
07/21/2011,1.49978E+14,1.08858E+14,2.23665E+14,1.98493E+14
07/22/2011,1.50203E+14,1.09018E+14,2.2381E+14,1.98609E+14
07/24/2011,1.50659E+14,1.09474E+14,2.24099E+14,1.98898E+14
07/25/2011,1.50709E+14,1.09479E+14,2.24134E+14,1.98902E+14
07/26/2011,1.53696E+14,1.09684E+14,2.25961E+14,1.99034E+14
07/27/2011,1.55548E+14,1.10486E+14,2.27164E+14,1.99591E+14
07/28/2011,1.56145E+14,1.11083E+14,2.27668E+14,2.00094E+14
07/29/2011,1.56451E+14,1.11382E+14,2.27848E+14,2.0027E+14
07/31/2011,1.56452E+14,1.11383E+14,2.27849E+14,2.00271E+14
08/01/2011,1.56571E+14,1.11502E+14,2.27948E+14,2.0037E+14
08/02/2011,1.56723E+14,1.11653E+14,2.28045E+14,2.00467E+14
08/03/2011,1.56745E+14,1.11676E+14,2.28074E+14,2.00496E+14
08/04/2011,1.56803E+14,1.11694E+14,2.28114E+14,2.00513E+14
08/05/2011,1.5682E+14,1.11711E+14,2.28133E+14,2.00531E+14
08/06/2011,1.56821E+14,1.11711E+14,2.28133E+14,2.00531E+14
08/07/2011,1.56845E+14,1.11736E+14,2.28159E+14,2.00557E+14
08/08/2011,1.56914E+14,1.11805E+14,2.28209E+14,2.00607E+14
08/09/2011,1.56986E+14,1.11874E+14,2.28278E+14,2.00671E+14
08/10/2011,1.57158E+14,1.12046E+14,2.28392E+14,2.00785E+14
08/11/2011,1.57217E+14,1.12104E+14,2.28442E+14,2.00835E+14
08/12/2011,1.57407E+14,1.12295E+14,2.28562E+14,2.00954E+14
08/13/2011,1.57409E+14,1.12295E+14,2.28565E+14,2.00954E+14
08/14/2011,1.57418E+14,1.12295E+14,2.28587E+14,2.00954E+14
08/15/2011,1.57518E+14,1.12316E+14,2.28634E+14,2.00975E+14
08/16/2011,1.59078E+14,1.12317E+14,2.2929E+14,2.0098E+14
08/17/2011,1.59757E+14,1.12996E+14,2.29761E+14,2.01451E+14
08/18/2011,1.60635E+14,1.13039E+14,2.30148E+14,2.0148E+14
08/19/2011,1.60636E+14,1.1304E+14,2.30148E+14,2.0148E+14
08/20/2011,1.60641E+14,1.1304E+14,2.30152E+14,2.0148E+14
08/22/2011,1.61786E+14,1.14162E+14,2.30924E+14,2.02235E+14
08/23/2011,1.62118E+14,1.14494E+14,2.31157E+14,2.02468E+14
08/24/2011,1.62241E+14,1.14616E+14,2.3124E+14,2.02551E+14
08/25/2011,1.62393E+14,1.14769E+14,2.31347E+14,2.02658E+14
08/26/2011,1.63066E+14,1.15119E+14,2.3175E+14,2.02905E+14
08/27/2011,1.63066E+14,1.15119E+14,2.3175E+14,2.02905E+14
08/28/2011,1.63088E+14,1.15141E+14,2.31767E+14,2.02922E+14
08/29/2011,1.6636E+14,1.15156E+14,2.33294E+14,2.02942E+14
08/30/2011,1.66806E+14,1.15602E+14,2.33671E+14,2.03319E+14
08/31/2011,1.67018E+14,1.15814E+14,2.33832E+14,2.0348E+14
09/01/2011,1.67585E+14,1.16381E+14,2.34258E+14,2.03906E+14
09/02/2011,1.67625E+14,1.1642E+14,2.34282E+14,2.03931E+14
09/03/2011,1.67691E+14,1.16425E+14,2.34338E+14,2.0394E+14
09/05/2011,1.67811E+14,1.16425E+14,2.34421E+14,2.0394E+14
09/06/2011,1.67938E+14,1.16544E+14,2.34531E+14,2.04046E+14
09/07/2011,1.67965E+14,1.16571E+14,2.34549E+14,2.04063E+14
09/08/2011,1.68124E+14,1.16731E+14,2.34699E+14,2.04213E+14
09/09/2011,1.68291E+14,1.16897E+14,2.3485E+14,2.04364E+14
09/10/2011,1.68292E+14,1.16899E+14,2.34852E+14,2.04366E+14
09/11/2011,1.68331E+14,1.16937E+14,2.34877E+14,2.04391E+14
09/12/2011,1.68456E+14,1.17062E+14,2.34977E+14,2.04492E+14
09/13/2011,1.68513E+14,1.17119E+14,2.35024E+14,2.04539E+14
09/14/2011,1.68675E+14,1.17281E+14,2.35148E+14,2.04662E+14
09/15/2011,1.69249E+14,1.17855E+14,2.35535E+14,2.0505E+14
09/16/2011,1.70119E+14,1.18725E+14,2.36097E+14,2.05611E+14
09/18/2011,1.70126E+14,1.18732E+14,2.36104E+14,2.05618E+14
09/19/2011,1.70231E+14,1.18837E+14,2.36176E+14,2.0569E+14
09/20/2011,1.70283E+14,1.18889E+14,2.36219E+14,2.05733E+14
09/21/2011,1.70292E+14,1.18898E+14,2.36229E+14,2.05743E+14
09/22/2011,1.70379E+14,1.18985E+14,2.3631E+14,2.05824E+14
09/23/2011,1.70423E+14,1.19029E+14,2.36348E+14,2.05862E+14
09/24/2011,1.70434E+14,1.1904E+14,2.36359E+14,2.05874E+14
09/26/2011,1.71544E+14,1.20132E+14,2.37102E+14,2.06609E+14
09/27/2011,1.72148E+14,1.20735E+14,2.37503E+14,2.07009E+14
09/28/2011,1.72638E+14,1.21225E+14,2.37812E+14,2.07318E+14
09/29/2011,1.72719E+14,1.21306E+14,2.37867E+14,2.07373E+14
09/30/2011,1.73419E+14,1.22006E+14,2.38329E+14,2.07835E+14
10/01/2011,1.73674E+14,1.22261E+14,2.38506E+14,2.08012E+14
10/02/2011,1.73867E+14,1.22454E+14,2.38622E+14,2.08128E+14
10/03/2011,1.74335E+14,1.22922E+14,2.38922E+14,2.08428E+14
10/04/2011,1.74443E+14,1.2303E+14,2.38996E+14,2.08502E+14
10/05/2011,1.74718E+14,1.23305E+14,2.39183E+14,2.08689E+14
10/06/2011,1.75452E+14,1.2404E+14,2.39674E+14,2.0918E+14
10/07/2011,1.75961E+14,1.24548E+14,2.39996E+14,2.09502E+14
10/08/2011,1.76001E+14,1.24588E+14,2.40024E+14,2.0953E+14
10/09/2011,1.76022E+14,1.2461E+14,2.40039E+14,2.09545E+14
10/10/2011,1.76106E+14,1.24693E+14,2.40096E+14,2.09602E+14
10/11/2011,1.76734E+14,1.25321E+14,2.40729E+14,2.10236E+14
10/12/2011,1.77837E+14,1.26424E+14,2.41467E+14,2.10973E+14
10/13/2011,1.80125E+14,1.28712E+14,2.43082E+14,2.12588E+14
10/14/2011,1.81507E+14,1.30092E+14,2.442E+14,2.13706E+14
10/15/2011,1.81512E+14,1.30097E+14,2.44202E+14,2.13707E+14
10/16/2011,1.81889E+14,1.30473E+14,2.44473E+14,2.13978E+14
10/17/2011,1.82721E+14,1.31137E+14,2.45108E+14,2.14512E+14
10/18/2011,1.83096E+14,1.31512E+14,2.45383E+14,2.14787E+14
10/19/2011,1.83216E+14,1.31632E+14,2.45491E+14,2.14895E+14
10/20/2011,1.83269E+14,1.31685E+14,2.45532E+14,2.14936E+14
10/21/2011,1.83341E+14,1.31757E+14,2.45569E+14,2.14973E+14
10/22/2011,1.83344E+14,1.3176E+14,2.45572E+14,2.14976E+14
10/23/2011,1.83395E+14,1.31811E+14,2.45606E+14,2.1501E+14
10/24/2011,1.84208E+14,1.31962E+14,2.46026E+14,2.15109E+14
10/25/2011,1.84466E+14,1.3222E+14,2.46219E+14,2.15303E+14
10/26/2011,1.84682E+14,1.32436E+14,2.4645E+14,2.15533E+14
10/27/2011,1.84753E+14,1.32508E+14,2.46511E+14,2.15594E+14
10/28/2011,1.84966E+14,1.3272E+14,2.46643E+14,2.15727E+14
10/29/2011,1.8601E+14,1.33764E+14,2.47344E+14,2.16428E+14
10/30/2011,1.86055E+14,1.33809E+14,2.47376E+14,2.1646E+14
10/31/2011,1.86518E+14,1.34202E+14,2.47686E+14,2.16734E+14
11/01/2011,1.88355E+14,1.36039E+14,2.49046E+14,2.18095E+14
11/02/2011,1.89561E+14,1.37245E+14,2.49852E+14,2.18901E+14
11/03/2011,2.06258E+14,1.53942E+14,2.60466E+14,2.29515E+14
11/04/2011,2.0694E+14,1.54106E+14,2.60776E+14,2.29627E+14
11/05/2011,2.0694E+14,1.54106E+14,2.60777E+14,2.29627E+14
11/06/2011,2.09598E+14,1.54427E+14,2.62083E+14,2.29856E+14
11/07/2011,2.10544E+14,1.54531E+14,2.62551E+14,2.29941E+14
11/08/2011,2.10686E+14,1.54673E+14,2.62705E+14,2.30095E+14
11/09/2011,2.12509E+14,1.55544E+14,2.63732E+14,2.30696E+14
11/10/2011,2.12847E+14,1.55881E+14,2.63972E+14,2.30935E+14
11/11/2011,2.12854E+14,1.55888E+14,2.63978E+14,2.30941E+14
11/12/2011,2.1287E+14,1.55905E+14,2.63988E+14,2.30951E+14
11/13/2011,2.13012E+14,1.56047E+14,2.64084E+14,2.31047E+14
11/14/2011,2.14065E+14,1.57099E+14,2.64767E+14,2.31731E+14
11/15/2011,2.14219E+14,1.57253E+14,2.64868E+14,2.31831E+14
11/16/2011,2.14299E+14,1.57329E+14,2.6493E+14,2.31893E+14
11/17/2011,2.14326E+14,1.57356E+14,2.64957E+14,2.31919E+14
11/18/2011,2.14446E+14,1.57425E+14,2.65047E+14,2.31973E+14
11/19/2011,2.14452E+14,1.57431E+14,2.65053E+14,2.31979E+14
11/21/2011,2.17073E+14,1.58215E+14,2.66403E+14,2.32482E+14
11/22/2011,2.17782E+14,1.58251E+14,2.66747E+14,2.32517E+14
11/23/2011,2.19341E+14,1.58739E+14,2.67655E+14,2.32929E+14
11/24/2011,2.19341E+14,1.5874E+14,2.67657E+14,2.3293E+14
11/25/2011,2.20206E+14,1.5874E+14,2.68052E+14,2.32931E+14
11/27/2011,2.20277E+14,1.58811E+14,2.6812E+14,2.32999E+14
11/28/2011,2.22378E+14,1.58993E+14,2.69136E+14,2.33129E+14
11/29/2011,2.22639E+14,1.59112E+14,2.69279E+14,2.33206E+14
11/30/2011,2.23276E+14,1.5975E+14,2.69699E+14,2.33625E+14
12/01/2011,2.23535E+14,1.60008E+14,2.70218E+14,2.34144E+14
12/02/2011,2.2507E+14,1.61544E+14,2.71313E+14,2.35239E+14
12/03/2011,2.26085E+14,1.62558E+14,2.72166E+14,2.36092E+14
12/04/2011,2.26142E+14,1.62615E+14,2.72206E+14,2.36132E+14
12/05/2011,2.26871E+14,1.63344E+14,2.7284E+14,2.36766E+14
12/06/2011,2.27432E+14,1.63906E+14,2.73267E+14,2.37194E+14
12/07/2011,2.27591E+14,1.64065E+14,2.73417E+14,2.37343E+14
12/08/2011,2.28904E+14,1.64562E+14,2.74178E+14,2.37718E+14
12/09/2011,2.2916E+14,1.64818E+14,2.74352E+14,2.37893E+14
12/10/2011,2.29162E+14,1.64819E+14,2.74356E+14,2.37897E+14
12/11/2011,2.29254E+14,1.64911E+14,2.74424E+14,2.37964E+14
12/12/2011,2.29531E+14,1.65189E+14,2.74645E+14,2.38186E+14
12/13/2011,2.29775E+14,1.65432E+14,2.74813E+14,2.38353E+14
12/14/2011,2.30477E+14,1.66134E+14,2.75312E+14,2.38852E+14
12/15/2011,2.33581E+14,1.67004E+14,2.76874E+14,2.39586E+14
12/16/2011,2.3374E+14,1.67162E+14,2.77003E+14,2.39713E+14
12/17/2011,2.3576E+14,1.67171E+14,2.77841E+14,2.39721E+14
12/18/2011,2.42004E+14,1.67171E+14,2.8042E+14,2.39721E+14
12/19/2011,2.45083E+14,1.68438E+14,2.82316E+14,2.40818E+14
12/20/2011,2.461E+14,1.68542E+14,2.82806E+14,2.40891E+14
12/21/2011,2.46342E+14,1.68784E+14,2.82963E+14,2.41047E+14
12/22/2011,2.47015E+14,1.69457E+14,2.83449E+14,2.41534E+14
12/23/2011,2.47263E+14,1.69705E+14,2.83604E+14,2.41688E+14
12/24/2011,2.47397E+14,1.69839E+14,2.83697E+14,2.41782E+14
12/25/2011,2.47421E+14,1.69863E+14,2.83715E+14,2.418E+14
12/26/2011,2.47589E+14,1.70031E+14,2.83871E+14,2.41955E+14
12/27/2011,2.47846E+14,1.70288E+14,2.84046E+14,2.4213E+14
12/28/2011,2.48041E+14,1.70483E+14,2.8415E+14,2.42234E+14
12/29/2011,2.4836E+14,1.70803E+14,2.84384E+14,2.42469E+14
12/30/2011,2.48461E+14,1.70903E+14,2.84451E+14,2.42535E+14
12/31/2011,2.48519E+14,1.70961E+14,2.84497E+14,2.42581E+14
01/01/2012,2.48604E+14,1.71046E+14,2.8458E+14,2.42664E+14
01/02/2012,2.48895E+14,1.71337E+14,2.848E+14,2.42884E+14
01/03/2012,2.49804E+14,1.72246E+14,2.85522E+14,2.43607E+14
01/04/2012,2.51119E+14,1.73561E+14,2.86305E+14,2.4439E+14
01/05/2012,2.51843E+14,1.74285E+14,2.86813E+14,2.44897E+14
01/06/2012,2.52391E+14,1.74834E+14,2.8719E+14,2.45274E+14
01/07/2012,2.52718E+14,1.7516E+14,2.87394E+14,2.45478E+14
01/08/2012,2.52748E+14,1.7519E+14,2.87413E+14,2.45498E+14
01/09/2012,2.53379E+14,1.75822E+14,2.87835E+14,2.45919E+14
01/10/2012,2.54455E+14,1.76897E+14,2.88695E+14,2.46779E+14
01/11/2012,2.55292E+14,1.77734E+14,2.89441E+14,2.47526E+14
01/12/2012,2.5583E+14,1.78272E+14,2.89836E+14,2.47921E+14
